"","county","state","estimate","variable_description","county_state"
"10463","Grimes","Texas",6745,"High School Graduates","Grimes, Texas"
"10464","Grimes","Texas",1734,"Bachelor Degree","Grimes, Texas"
"10465","Guadalupe","Texas",155137,"Total Population","Guadalupe, Texas"
"10466","Guadalupe","Texas",11499,"Less than High School Graduates","Guadalupe, Texas"
"10467","Guadalupe","Texas",31336,"High School Graduates","Guadalupe, Texas"
"10468","Guadalupe","Texas",17930,"Bachelor Degree","Guadalupe, Texas"
"10469","Hale","Texas",34113,"Total Population","Hale, Texas"
"10470","Hale","Texas",4976,"Less than High School Graduates","Hale, Texas"
"10471","Hale","Texas",7081,"High School Graduates","Hale, Texas"
"10472","Hale","Texas",2412,"Bachelor Degree","Hale, Texas"
"10473","Hall","Texas",3074,"Total Population","Hall, Texas"
"10474","Hall","Texas",503,"Less than High School Graduates","Hall, Texas"
"10475","Hall","Texas",600,"High School Graduates","Hall, Texas"
"10476","Hall","Texas",204,"Bachelor Degree","Hall, Texas"
"10477","Hamilton","Texas",8269,"Total Population","Hamilton, Texas"
"10478","Hamilton","Texas",1095,"Less than High School Graduates","Hamilton, Texas"
"10479","Hamilton","Texas",2000,"High School Graduates","Hamilton, Texas"
"10480","Hamilton","Texas",903,"Bachelor Degree","Hamilton, Texas"
"10481","Hansford","Texas",5547,"Total Population","Hansford, Texas"
"10482","Hansford","Texas",1052,"Less than High School Graduates","Hansford, Texas"
"10483","Hansford","Texas",942,"High School Graduates","Hansford, Texas"
"10484","Hansford","Texas",349,"Bachelor Degree","Hansford, Texas"
"10485","Hardeman","Texas",3952,"Total Population","Hardeman, Texas"
"10486","Hardeman","Texas",571,"Less than High School Graduates","Hardeman, Texas"
"10487","Hardeman","Texas",952,"High School Graduates","Hardeman, Texas"
"10488","Hardeman","Texas",282,"Bachelor Degree","Hardeman, Texas"
"10489","Hardin","Texas",56379,"Total Population","Hardin, Texas"
"10490","Hardin","Texas",4588,"Less than High School Graduates","Hardin, Texas"
"10491","Hardin","Texas",14891,"High School Graduates","Hardin, Texas"
"10492","Hardin","Texas",4079,"Bachelor Degree","Hardin, Texas"
"10493","Harris","Texas",4602523,"Total Population","Harris, Texas"
"10494","Harris","Texas",557077,"Less than High School Graduates","Harris, Texas"
"10495","Harris","Texas",678269,"High School Graduates","Harris, Texas"
"10496","Harris","Texas",577860,"Bachelor Degree","Harris, Texas"
"10497","Harrison","Texas",66645,"Total Population","Harrison, Texas"
"10498","Harrison","Texas",6591,"Less than High School Graduates","Harrison, Texas"
"10499","Harrison","Texas",15027,"High School Graduates","Harrison, Texas"
"10500","Harrison","Texas",5809,"Bachelor Degree","Harrison, Texas"
"10501","Hartley","Texas",5767,"Total Population","Hartley, Texas"
"10502","Hartley","Texas",796,"Less than High School Graduates","Hartley, Texas"
"10503","Hartley","Texas",1663,"High School Graduates","Hartley, Texas"
"10504","Hartley","Texas",553,"Bachelor Degree","Hartley, Texas"
"10505","Haskell","Texas",5809,"Total Population","Haskell, Texas"
"10506","Haskell","Texas",1145,"Less than High School Graduates","Haskell, Texas"
"10507","Haskell","Texas",1421,"High School Graduates","Haskell, Texas"
"10508","Haskell","Texas",378,"Bachelor Degree","Haskell, Texas"
"10509","Hays","Texas",204150,"Total Population","Hays, Texas"
"10510","Hays","Texas",12773,"Less than High School Graduates","Hays, Texas"
"10511","Hays","Texas",27163,"High School Graduates","Hays, Texas"
"10512","Hays","Texas",29871,"Bachelor Degree","Hays, Texas"
"10513","Hemphill","Texas",4061,"Total Population","Hemphill, Texas"
"10514","Hemphill","Texas",501,"Less than High School Graduates","Hemphill, Texas"
"10515","Hemphill","Texas",715,"High School Graduates","Hemphill, Texas"
"10516","Hemphill","Texas",397,"Bachelor Degree","Hemphill, Texas"
"10517","Henderson","Texas",80460,"Total Population","Henderson, Texas"
"10518","Henderson","Texas",9317,"Less than High School Graduates","Henderson, Texas"
"10519","Henderson","Texas",19091,"High School Graduates","Henderson, Texas"
"10520","Henderson","Texas",6846,"Bachelor Degree","Henderson, Texas"
"10521","Hidalgo","Texas",849389,"Total Population","Hidalgo, Texas"
"10522","Hidalgo","Texas",168031,"Less than High School Graduates","Hidalgo, Texas"
"10523","Hidalgo","Texas",109847,"High School Graduates","Hidalgo, Texas"
"10524","Hidalgo","Texas",61689,"Bachelor Degree","Hidalgo, Texas"
"10525","Hill","Texas",35399,"Total Population","Hill, Texas"
"10526","Hill","Texas",4257,"Less than High School Graduates","Hill, Texas"
"10527","Hill","Texas",8357,"High School Graduates","Hill, Texas"
"10528","Hill","Texas",2853,"Bachelor Degree","Hill, Texas"
"10529","Hockley","Texas",23162,"Total Population","Hockley, Texas"
"10530","Hockley","Texas",3447,"Less than High School Graduates","Hockley, Texas"
"10531","Hockley","Texas",3818,"High School Graduates","Hockley, Texas"
"10532","Hockley","Texas",1382,"Bachelor Degree","Hockley, Texas"
"10533","Hood","Texas",56901,"Total Population","Hood, Texas"
"10534","Hood","Texas",4357,"Less than High School Graduates","Hood, Texas"
"10535","Hood","Texas",12296,"High School Graduates","Hood, Texas"
"10536","Hood","Texas",7135,"Bachelor Degree","Hood, Texas"
"10537","Hopkins","Texas",36240,"Total Population","Hopkins, Texas"
"10538","Hopkins","Texas",3956,"Less than High School Graduates","Hopkins, Texas"
"10539","Hopkins","Texas",8800,"High School Graduates","Hopkins, Texas"
"10540","Hopkins","Texas",3033,"Bachelor Degree","Hopkins, Texas"
"10541","Houston","Texas",22955,"Total Population","Houston, Texas"
"10542","Houston","Texas",3295,"Less than High School Graduates","Houston, Texas"
"10543","Houston","Texas",6157,"High School Graduates","Houston, Texas"
"10544","Houston","Texas",1779,"Bachelor Degree","Houston, Texas"
"10545","Howard","Texas",36667,"Total Population","Howard, Texas"
"10546","Howard","Texas",5200,"Less than High School Graduates","Howard, Texas"
"10547","Howard","Texas",8382,"High School Graduates","Howard, Texas"
"10548","Howard","Texas",2178,"Bachelor Degree","Howard, Texas"
"10549","Hudspeth","Texas",4098,"Total Population","Hudspeth, Texas"
"10550","Hudspeth","Texas",1263,"Less than High School Graduates","Hudspeth, Texas"
"10551","Hudspeth","Texas",842,"High School Graduates","Hudspeth, Texas"
"10552","Hudspeth","Texas",172,"Bachelor Degree","Hudspeth, Texas"
"10553","Hunt","Texas",92152,"Total Population","Hunt, Texas"
"10554","Hunt","Texas",9138,"Less than High School Graduates","Hunt, Texas"
"10555","Hunt","Texas",21259,"High School Graduates","Hunt, Texas"
"10556","Hunt","Texas",7596,"Bachelor Degree","Hunt, Texas"
"10557","Hutchinson","Texas",21571,"Total Population","Hutchinson, Texas"
"10558","Hutchinson","Texas",2052,"Less than High School Graduates","Hutchinson, Texas"
"10559","Hutchinson","Texas",4728,"High School Graduates","Hutchinson, Texas"
"10560","Hutchinson","Texas",1378,"Bachelor Degree","Hutchinson, Texas"
"10561","Irion","Texas",1524,"Total Population","Irion, Texas"
"10562","Irion","Texas",73,"Less than High School Graduates","Irion, Texas"
"10563","Irion","Texas",362,"High School Graduates","Irion, Texas"
"10564","Irion","Texas",120,"Bachelor Degree","Irion, Texas"
"10565","Jack","Texas",8842,"Total Population","Jack, Texas"
"10566","Jack","Texas",1208,"Less than High School Graduates","Jack, Texas"
"10567","Jack","Texas",2406,"High School Graduates","Jack, Texas"
"10568","Jack","Texas",507,"Bachelor Degree","Jack, Texas"
"10569","Jackson","Texas",14820,"Total Population","Jackson, Texas"
"10570","Jackson","Texas",1651,"Less than High School Graduates","Jackson, Texas"
"10571","Jackson","Texas",3243,"High School Graduates","Jackson, Texas"
"10572","Jackson","Texas",1176,"Bachelor Degree","Jackson, Texas"
"10573","Jasper","Texas",35504,"Total Population","Jasper, Texas"
"10574","Jasper","Texas",3686,"Less than High School Graduates","Jasper, Texas"
"10575","Jasper","Texas",10681,"High School Graduates","Jasper, Texas"
"10576","Jasper","Texas",1789,"Bachelor Degree","Jasper, Texas"
"10577","Jeff Davis","Texas",2234,"Total Population","Jeff Davis, Texas"
"10578","Jeff Davis","Texas",254,"Less than High School Graduates","Jeff Davis, Texas"
"10579","Jeff Davis","Texas",387,"High School Graduates","Jeff Davis, Texas"
"10580","Jeff Davis","Texas",273,"Bachelor Degree","Jeff Davis, Texas"
"10581","Jefferson","Texas",255210,"Total Population","Jefferson, Texas"
"10582","Jefferson","Texas",27058,"Less than High School Graduates","Jefferson, Texas"
"10583","Jefferson","Texas",55151,"High School Graduates","Jefferson, Texas"
"10584","Jefferson","Texas",22559,"Bachelor Degree","Jefferson, Texas"
"10585","Jim Hogg","Texas",5282,"Total Population","Jim Hogg, Texas"
"10586","Jim Hogg","Texas",812,"Less than High School Graduates","Jim Hogg, Texas"
"10587","Jim Hogg","Texas",1183,"High School Graduates","Jim Hogg, Texas"
"10588","Jim Hogg","Texas",272,"Bachelor Degree","Jim Hogg, Texas"
"10589","Jim Wells","Texas",41192,"Total Population","Jim Wells, Texas"
"10590","Jim Wells","Texas",6543,"Less than High School Graduates","Jim Wells, Texas"
"10591","Jim Wells","Texas",9449,"High School Graduates","Jim Wells, Texas"
"10592","Jim Wells","Texas",2550,"Bachelor Degree","Jim Wells, Texas"
"10593","Johnson","Texas",163475,"Total Population","Johnson, Texas"
"10594","Johnson","Texas",16223,"Less than High School Graduates","Johnson, Texas"
"10595","Johnson","Texas",36008,"High School Graduates","Johnson, Texas"
"10596","Johnson","Texas",13928,"Bachelor Degree","Johnson, Texas"
"10597","Jones","Texas",19891,"Total Population","Jones, Texas"
"10598","Jones","Texas",3181,"Less than High School Graduates","Jones, Texas"
"10599","Jones","Texas",5923,"High School Graduates","Jones, Texas"
"10600","Jones","Texas",1328,"Bachelor Degree","Jones, Texas"
"10601","Karnes","Texas",15387,"Total Population","Karnes, Texas"
"10602","Karnes","Texas",2498,"Less than High School Graduates","Karnes, Texas"
"10603","Karnes","Texas",3840,"High School Graduates","Karnes, Texas"
"10604","Karnes","Texas",1164,"Bachelor Degree","Karnes, Texas"
"10605","Kaufman","Texas",118910,"Total Population","Kaufman, Texas"
"10606","Kaufman","Texas",10550,"Less than High School Graduates","Kaufman, Texas"
"10607","Kaufman","Texas",25276,"High School Graduates","Kaufman, Texas"
"10608","Kaufman","Texas",10351,"Bachelor Degree","Kaufman, Texas"
"10609","Kendall","Texas",41982,"Total Population","Kendall, Texas"
"10610","Kendall","Texas",1985,"Less than High School Graduates","Kendall, Texas"
"10611","Kendall","Texas",6088,"High School Graduates","Kendall, Texas"
"10612","Kendall","Texas",8021,"Bachelor Degree","Kendall, Texas"
"10613","Kenedy","Texas",595,"Total Population","Kenedy, Texas"
"10614","Kenedy","Texas",274,"Less than High School Graduates","Kenedy, Texas"
"10615","Kenedy","Texas",87,"High School Graduates","Kenedy, Texas"
"10616","Kenedy","Texas",13,"Bachelor Degree","Kenedy, Texas"
"10617","Kent","Texas",749,"Total Population","Kent, Texas"
"10618","Kent","Texas",104,"Less than High School Graduates","Kent, Texas"
"10619","Kent","Texas",182,"High School Graduates","Kent, Texas"
"10620","Kent","Texas",69,"Bachelor Degree","Kent, Texas"
"10621","Kerr","Texas",51365,"Total Population","Kerr, Texas"
"10622","Kerr","Texas",4279,"Less than High School Graduates","Kerr, Texas"
"10623","Kerr","Texas",10207,"High School Graduates","Kerr, Texas"
"10624","Kerr","Texas",6161,"Bachelor Degree","Kerr, Texas"
"10625","Kimble","Texas",4408,"Total Population","Kimble, Texas"
"10626","Kimble","Texas",509,"Less than High School Graduates","Kimble, Texas"
"10627","Kimble","Texas",1008,"High School Graduates","Kimble, Texas"
"10628","Kimble","Texas",403,"Bachelor Degree","Kimble, Texas"
"10629","King","Texas",228,"Total Population","King, Texas"
"10630","King","Texas",23,"Less than High School Graduates","King, Texas"
"10631","King","Texas",60,"High School Graduates","King, Texas"
"10632","King","Texas",17,"Bachelor Degree","King, Texas"
"10633","Kinney","Texas",3675,"Total Population","Kinney, Texas"
"10634","Kinney","Texas",731,"Less than High School Graduates","Kinney, Texas"
"10635","Kinney","Texas",979,"High School Graduates","Kinney, Texas"
"10636","Kinney","Texas",224,"Bachelor Degree","Kinney, Texas"
"10637","Kleberg","Texas",31425,"Total Population","Kleberg, Texas"
"10638","Kleberg","Texas",3598,"Less than High School Graduates","Kleberg, Texas"
"10639","Kleberg","Texas",4350,"High School Graduates","Kleberg, Texas"
"10640","Kleberg","Texas",2997,"Bachelor Degree","Kleberg, Texas"
"10641","Knox","Texas",3733,"Total Population","Knox, Texas"
"10642","Knox","Texas",464,"Less than High School Graduates","Knox, Texas"
"10643","Knox","Texas",771,"High School Graduates","Knox, Texas"
"10644","Knox","Texas",326,"Bachelor Degree","Knox, Texas"
"10645","Lamar","Texas",49532,"Total Population","Lamar, Texas"
"10646","Lamar","Texas",5201,"Less than High School Graduates","Lamar, Texas"
"10647","Lamar","Texas",11329,"High School Graduates","Lamar, Texas"
"10648","Lamar","Texas",4199,"Bachelor Degree","Lamar, Texas"
"10649","Lamb","Texas",13262,"Total Population","Lamb, Texas"
"10650","Lamb","Texas",2167,"Less than High School Graduates","Lamb, Texas"
"10651","Lamb","Texas",2720,"High School Graduates","Lamb, Texas"
"10652","Lamb","Texas",950,"Bachelor Degree","Lamb, Texas"
"10653","Lampasas","Texas",20640,"Total Population","Lampasas, Texas"
"10654","Lampasas","Texas",1362,"Less than High School Graduates","Lampasas, Texas"
"10655","Lampasas","Texas",4052,"High School Graduates","Lampasas, Texas"
"10656","Lampasas","Texas",1933,"Bachelor Degree","Lampasas, Texas"
"10657","La Salle","Texas",7409,"Total Population","La Salle, Texas"
"10658","La Salle","Texas",1606,"Less than High School Graduates","La Salle, Texas"
"10659","La Salle","Texas",2150,"High School Graduates","La Salle, Texas"
"10660","La Salle","Texas",464,"Bachelor Degree","La Salle, Texas"
"10661","Lavaca","Texas",19941,"Total Population","Lavaca, Texas"
"10662","Lavaca","Texas",2022,"Less than High School Graduates","Lavaca, Texas"
"10663","Lavaca","Texas",5654,"High School Graduates","Lavaca, Texas"
"10664","Lavaca","Texas",1756,"Bachelor Degree","Lavaca, Texas"
"10665","Lee","Texas",16952,"Total Population","Lee, Texas"
"10666","Lee","Texas",1865,"Less than High School Graduates","Lee, Texas"
"10667","Lee","Texas",4253,"High School Graduates","Lee, Texas"
"10668","Lee","Texas",1281,"Bachelor Degree","Lee, Texas"
"10669","Leon","Texas",17098,"Total Population","Leon, Texas"
"10670","Leon","Texas",2117,"Less than High School Graduates","Leon, Texas"
"10671","Leon","Texas",4664,"High School Graduates","Leon, Texas"
"10672","Leon","Texas",1430,"Bachelor Degree","Leon, Texas"
"10673","Liberty","Texas",81862,"Total Population","Liberty, Texas"
"10674","Liberty","Texas",12071,"Less than High School Graduates","Liberty, Texas"
"10675","Liberty","Texas",20993,"High School Graduates","Liberty, Texas"
"10676","Liberty","Texas",3588,"Bachelor Degree","Liberty, Texas"
"10677","Limestone","Texas",23515,"Total Population","Limestone, Texas"
"10678","Limestone","Texas",3040,"Less than High School Graduates","Limestone, Texas"
"10679","Limestone","Texas",5611,"High School Graduates","Limestone, Texas"
"10680","Limestone","Texas",1609,"Bachelor Degree","Limestone, Texas"
"10681","Lipscomb","Texas",3469,"Total Population","Lipscomb, Texas"
"10682","Lipscomb","Texas",406,"Less than High School Graduates","Lipscomb, Texas"
"10683","Lipscomb","Texas",757,"High School Graduates","Lipscomb, Texas"
"10684","Lipscomb","Texas",330,"Bachelor Degree","Lipscomb, Texas"
"10685","Live Oak","Texas",12123,"Total Population","Live Oak, Texas"
"10686","Live Oak","Texas",1828,"Less than High School Graduates","Live Oak, Texas"
"10687","Live Oak","Texas",3028,"High School Graduates","Live Oak, Texas"
"10688","Live Oak","Texas",744,"Bachelor Degree","Live Oak, Texas"
"10689","Llano","Texas",20640,"Total Population","Llano, Texas"
"10690","Llano","Texas",2321,"Less than High School Graduates","Llano, Texas"
